id,event_cause,corridor_final,baseline_corridor,baseline_source,nn_distance_km,hour,signal_score,baseline_delay_min,raw_score,CIS,requires_road_closure
FKID003515,others,Non-corridor,Tumkur Road,nearest_neighbor_fallback,5.005155518979255,23,0.0810494362910088,5.1,4.133521250841449,3.031862932621374,False
FKID003516,vehicle_breakdown,Non-corridor,Mysore Road,nearest_neighbor_fallback,0.7891719231922769,0,0.0716873599057235,0.0,0.0,0.0,False
FKID003517,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,0.6827131133974911,22,0.067034825248957,5.1,3.4187760876968065,2.5076103075822442,False
FKID003518,vehicle_breakdown,Old Airport Road,Old Airport Road,own_corridor,0.0,0,0.0650532488549006,0.0,0.0,0.0,True
FKID003519,pot_holes,Magadi Road,Magadi Road,own_corridor,0.0,0,0.0597066702258329,0.0,0.0,0.0,False
FKID003520,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,0,0.0672639569723445,0.0,0.0,0.0,False
FKID003521,tree_fall,IRR(Thanisandra road),IRR(Thanisandra road),own_corridor,0.0,1,0.1303367779711703,3.03,3.94920437252646,2.896669842442887,False
FKID003522,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,23,0.0731666676861971,5.62,4.111966723964277,3.0160530777534973,False
FKID003523,vehicle_breakdown,Varthur Road,Varthur Road,own_corridor,0.0,20,0.066604885674701,32.68,21.76647663849229,10.0,False
FKID003524,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,20,0.0613697063462575,0.54,0.33139641426979055,0.24307326452565867,False
FKID003525,congestion,ORR East 1,ORR East 1,own_corridor,0.0,22,0.0617489209544421,3.87,2.3896832409369093,1.7527893530070142,False
FKID003526,vehicle_breakdown,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.41156121334351103,21,0.0699534994693202,2.84,1.9866793849286934,1.4571933275877516,False
FKID003527,vehicle_breakdown,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.17262553877477557,1,0.0657884569808194,0.0,0.0,0.0,False
FKID003528,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,21,0.0616478626653389,15.0,9.247179399800835,6.782638518635624,False
FKID003529,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,22,0.0601582899557098,3.87,2.3281258212859695,1.7076381011948916,False
FKID003530,pot_holes,Bellary Road 1,Bellary Road 1,own_corridor,0.0,3,0.0571484871507573,0.0,0.0,0.0,False
FKID003531,vehicle_breakdown,ORR North 1,ORR North 1,own_corridor,0.0,2,0.0654421749441987,0.62,0.4057414846540319,0.29760402642151773,False
FKID003532,vehicle_breakdown,Non-corridor,Varthur Road,nearest_neighbor_fallback,1.5634480332451965,3,0.0681994763581142,0.0,0.0,0.0,False
FKID003533,vehicle_breakdown,Airport New South Road,Airport New South Road,own_corridor,0.0,1,0.0829344146585188,0.0,0.0,0.0,False
FKID003534,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,2,0.0581635029120055,0.0,0.0,0.0,False
FKID003535,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,5,0.0635533674052294,0.0,0.0,0.0,False
FKID003536,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,2,0.0599215163666949,0.0,0.0,0.0,False
FKID003537,water_logging,Bannerghata Road,Bannerghata Road,own_corridor,0.0,5,0.0674756609405995,0.0,0.0,0.0,False
FKID003538,others,ORR North 2,ORR North 2,own_corridor,0.0,5,0.0698501565461492,0.0,0.0,0.0,False
FKID003539,construction,Non-corridor,Old Madras Road,nearest_neighbor_fallback,0.5645324417305865,4,0.1416353848527587,0.0,0.0,0.0,False
FKID003540,water_logging,Bannerghata Road,Bannerghata Road,own_corridor,0.0,5,0.0674756609405995,0.0,0.0,0.0,False
FKID003541,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,4,0.0574833048101364,0.0,0.0,0.0,False
FKID003542,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,6,0.0785894762319376,0.0,0.0,0.0,False
FKID003543,road_conditions,Non-corridor,Bannerghata Road,nearest_neighbor_fallback,0.7772643850867391,6,0.0937730638985513,0.0,0.0,0.0,True
FKID003544,vehicle_breakdown,Bannerghata Road,Bannerghata Road,own_corridor,0.0,6,0.0656165032589646,0.0,0.0,0.0,False
FKID003545,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,6,0.0702080113116732,0.0,0.0,0.0,False
FKID003546,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,4,0.0574833048101364,0.0,0.0,0.0,False
FKID003547,pot_holes,Non-corridor,Mysore Road,nearest_neighbor_fallback,0.14830206914983163,7,0.0718712657918234,0.0,0.0,0.0,True
FKID003548,vehicle_breakdown,Bannerghata Road,Bannerghata Road,own_corridor,0.0,4,0.0554833048101364,0.0,0.0,0.0,False
FKID003549,vehicle_breakdown,Airport New South Road,Airport New South Road,own_corridor,0.0,5,0.0880752614143764,0.0,0.0,0.0,True
FKID003550,others,Magadi Road,Magadi Road,own_corridor,0.0,7,0.0761289790573798,0.0,0.0,0.0,False
FKID003551,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,8,0.070189203369246,3.86,2.709303250052896,1.9872248377563912,False
FKID003552,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,7,0.0765518472565494,0.0,0.0,0.0,False
FKID003553,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,6,0.0785894762319376,0.0,0.0,0.0,False
FKID003554,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,8,0.070189203369246,3.86,2.709303250052896,1.9872248377563912,False
FKID003555,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,7,0.0765518472565494,0.0,0.0,0.0,False
FKID003556,vehicle_breakdown,Varthur Road,Varthur Road,own_corridor,0.0,9,0.0709878924656675,0.0,0.0,0.0,False
FKID003557,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,6,0.0702080113116732,0.0,0.0,0.0,False
FKID003558,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,7,0.0711229157343537,0.0,0.0,0.0,False
FKID003559,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,6,0.0702080113116732,0.0,0.0,0.0,False
FKID003560,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,6,0.0642358886017542,0.0,0.0,0.0,False
FKID003561,vehicle_breakdown,Non-corridor,West of Chord Road,nearest_neighbor_fallback,0.8440622482389157,6,0.0775839476431209,0.0,0.0,0.0,False
FKID003562,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,19,0.0703733356860828,22.91,16.122531205681568,10.0,False
FKID003563,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,19,0.0624912718040189,8.01,5.005550871501914,3.6714808570460122,False
FKID003564,others,Bellary Road 2,Bellary Road 2,own_corridor,0.0,20,0.0613333474318983,0.28,0.17173337280931525,0.12596331691983406,False
FKID003565,vehicle_breakdown,Varthur Road,Varthur Road,own_corridor,0.0,19,0.0701795834923306,35.09,24.62601584745881,10.0,False
FKID003566,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,18,0.0670069624390572,8.01,5.367257691368481,3.9367862548122776,False
FKID003567,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,20,0.0667986378684532,20.41,13.6336019889513,10.0,False
FKID003568,vehicle_breakdown,Airport New South Road,Airport New South Road,own_corridor,0.0,18,0.0910294554100038,0.0,0.0,0.0,False
FKID003569,tree_fall,Tumkur Road,Tumkur Road,own_corridor,0.0,20,0.1243964239488749,6.99,8.695310034026356,6.37785233944269,False
FKID003570,vehicle_breakdown,ORR North 1,ORR North 1,own_corridor,0.0,21,0.0654790128316428,2.35,1.538756801543606,1.1286502296242897,False
FKID003571,road_conditions,Bannerghata Road,Bannerghata Road,own_corridor,0.0,21,0.0741751713405943,12.23,9.071623454954684,6.653871414396831,False
FKID003572,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,20,0.0574874724756552,15.0,8.62312087134828,6.324902896781406,False
FKID003573,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,20,0.0524450502382699,0.28,0.14684614066715573,0.1077089831331149,False
FKID003574,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,20,0.0667986378684532,20.41,13.6336019889513,10.0,False
FKID003575,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,22,0.0536867662075903,0.0,0.0,0.0,False
FKID003576,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,22,0.0596588889175093,0.0,0.0,0.0,False
FKID003577,public_event,Mysore Road,Mysore Road,own_corridor,0.0,22,0.1418181753594485,5.62,7.970181455201005,5.845983667162983,False
FKID003578,others,Hosur Road,Hosur Road,own_corridor,0.0,23,0.0710542910758276,2.09,1.4850346834847965,1.0892460295439692,True
FKID003579,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,21,0.0625775631378726,2.84,1.7772027931155818,1.3035460434856694,False
FKID003580,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,0,0.0627089265105783,2.94,1.843642439411002,1.3522783200691157,False
FKID003581,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,0,0.0627089265105783,2.94,1.843642439411002,1.3522783200691157,False
FKID003582,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,21,0.063076964176073,6.38,4.024310314433458,2.9517586898126904,False
FKID003583,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,1.1810196399589286,23,0.0721611390973804,5.1,3.6802180939664,2.699373281506132,False
FKID003584,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,23,0.063855502293399,4.18,2.669159995864078,1.9577804882577408,False
FKID003585,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,0,0.0617199155215673,7.06,4.357426035822652,3.196093034954313,False
FKID003586,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,22,0.0587291884449756,4.18,2.45488007699998,1.8006100508063971,False
FKID003587,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,1,0.0540352983109488,0.89,0.4809141549674443,0.3527418178682187,False
FKID003588,vehicle_breakdown,Non-corridor,ORR East 1,nearest_neighbor_fallback,2.4164561511674107,23,0.0721611390973804,3.87,2.792636083068621,2.0483479606723,False
FKID003589,others,Old Madras Road,Old Madras Road,own_corridor,0.0,3,0.0681093401565973,0.0,0.0,0.0,False
FKID003590,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,0,0.0617199155215673,7.06,4.357426035822652,3.196093034954313,False
FKID003591,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,0,0.0617199155215673,7.06,4.357426035822652,3.196093034954313,False
FKID003592,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,3,0.061322941064867,0.0,0.0,0.0,False
FKID003593,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,1,0.0667939855696361,0.0,0.0,0.0,True
FKID003594,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,3,0.0692050049469309,0.0,0.0,0.0,False
FKID003595,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,3,0.061322941064867,0.0,0.0,0.0,False
FKID003596,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,4,0.0684562777831094,0.0,0.0,0.0,False
FKID003597,congestion,ORR North 2,ORR North 2,own_corridor,0.0,4,0.0590739358088687,0.0,0.0,0.0,False
FKID003598,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,4,0.0684562777831094,0.0,0.0,0.0,False
FKID003599,others,Mysore Road,Mysore Road,own_corridor,0.0,5,0.0808231295191222,0.0,0.0,0.0,False
FKID003600,vehicle_breakdown,IRR(Thanisandra road),IRR(Thanisandra road),own_corridor,0.0,5,0.065121151387919,0.0,0.0,0.0,False
FKID003601,vehicle_breakdown,Old Madras Road,Old Madras Road,own_corridor,0.0,3,0.0592210429629689,0.0,0.0,0.0,False
FKID003602,vehicle_breakdown,Non-corridor,Varthur Road,nearest_neighbor_fallback,2.4856738352543015,4,0.0674507491942927,0.0,0.0,0.0,False
FKID003603,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,4,0.0591451123903113,0.0,0.0,0.0,False
FKID003604,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,5,0.0635533674052294,0.0,0.0,0.0,False
FKID003605,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,5,0.0575812446953103,0.0,0.0,0.0,False
FKID003606,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,2,0.0599492171977198,1.38,0.8272991973285332,0.6068089694850841,False
FKID003607,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,6,0.0658307889732503,0.0,0.0,0.0,False
FKID003608,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,5,0.066505900803298,0.0,0.0,0.0,False
FKID003609,tree_fall,ORR North 1,ORR North 1,own_corridor,0.0,6,0.1434659343445524,0.38,0.5451705505092992,0.39987271958731563,False
FKID003610,water_logging,ORR East 2,ORR East 2,own_corridor,0.0,6,0.0819327739828458,0.0,0.0,0.0,False
FKID003611,tree_fall,Non-corridor,ORR East 2,nearest_neighbor_fallback,0.8007082567372915,6,0.1479404209822298,0.0,0.0,0.0,False
FKID003612,water_logging,ORR North 1,ORR North 1,own_corridor,0.0,6,0.0816232625935222,0.38,0.31016839785538436,0.22750289916541902,False
FKID003613,tree_fall,ORR North 1,ORR North 1,own_corridor,0.0,6,0.1434659343445524,0.38,0.5451705505092992,0.39987271958731563,False
FKID003614,water_logging,ORR East 2,ORR East 2,own_corridor,0.0,6,0.0819327739828458,0.0,0.0,0.0,False
FKID003615,tree_fall,Old Madras Road,Old Madras Road,own_corridor,0.0,6,0.1389619875870845,0.0,0.0,0.0,False
FKID003616,water_logging,Bellary Road 1,Bellary Road 1,own_corridor,0.0,6,0.078721812899752,0.0,0.0,0.0,False
FKID003617,water_logging,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.44676018476941304,6,0.0860977492311996,0.0,0.0,0.0,False
FKID003618,tree_fall,ORR North 1,ORR North 1,own_corridor,0.0,7,0.1414283053691643,0.38,0.5374275604028244,0.39419337665743565,True
FKID003619,water_logging,Bellary Road 1,Bellary Road 1,own_corridor,0.0,7,0.0766841839243638,0.0,0.0,0.0,False
FKID003620,tree_fall,Bellary Road 1,Bellary Road 1,own_corridor,0.0,7,0.138526855675394,0.0,0.0,0.0,True
FKID003621,water_logging,Non-corridor,Bellary Road 2,nearest_neighbor_fallback,0.8520701594353243,7,0.0840601202558114,0.0,0.0,0.0,False
FKID003622,tree_fall,ORR North 1,ORR North 1,own_corridor,0.0,7,0.1414283053691643,0.38,0.5374275604028244,0.39419337665743565,True
FKID003624,water_logging,Bellary Road 1,Bellary Road 1,own_corridor,0.0,7,0.0766841839243638,0.0,0.0,0.0,False
FKID003625,water_logging,Tumkur Road,Tumkur Road,own_corridor,0.0,7,0.0723069615859409,0.0,0.0,0.0,False
FKID003626,water_logging,Mysore Road,Mysore Road,own_corridor,0.0,7,0.0850656488446282,0.0,0.0,0.0,False
FKID003627,water_logging,Mysore Road,Mysore Road,own_corridor,0.0,7,0.0850656488446282,0.0,0.0,0.0,False
FKID003628,others,Non-corridor,Bellary Road 2,nearest_neighbor_fallback,0.07697105695883748,7,0.0844346158613612,0.0,0.0,0.0,False
FKID003629,water_logging,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.04575423366097666,7,0.0840601202558114,0.0,0.0,0.0,False
FKID003630,accident,ORR East 2,ORR East 2,own_corridor,0.0,4,0.0621302235992048,0.0,0.0,0.0,False
FKID003631,water_logging,Mysore Road,Mysore Road,own_corridor,0.0,7,0.0850656488446282,0.0,0.0,0.0,False
FKID003632,water_logging,Varthur Road,Varthur Road,own_corridor,0.0,7,0.084871896650876,0.0,0.0,0.0,False
FKID003633,tree_fall,Bellary Road 1,Bellary Road 1,own_corridor,0.0,7,0.138526855675394,0.0,0.0,0.0,True
FKID003634,water_logging,Varthur Road,Varthur Road,own_corridor,0.0,7,0.084871896650876,0.0,0.0,0.0,False
FKID003635,water_logging,Bellary Road 2,Bellary Road 2,own_corridor,0.0,7,0.0707120612144448,0.0,0.0,0.0,False
FKID003636,vehicle_breakdown,ORR North 2,ORR North 2,own_corridor,0.0,5,0.0609618593525208,0.0,0.0,0.0,False
FKID003637,tree_fall,Tumkur Road,Tumkur Road,own_corridor,0.0,7,0.1341496333369711,0.0,0.0,0.0,False
FKID003638,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,5,0.066505900803298,0.0,0.0,0.0,False
FKID003639,water_logging,Magadi Road,Magadi Road,own_corridor,0.0,7,0.0757544834518301,0.0,0.0,0.0,False
FKID003640,water_logging,Non-corridor,Magadi Road,nearest_neighbor_fallback,0.2326905971468968,7,0.0840601202558114,0.0,0.0,0.0,False
FKID003641,tree_fall,Bellary Road 1,Bellary Road 1,own_corridor,0.0,7,0.138526855675394,0.0,0.0,0.0,True
FKID003642,water_logging,Non-corridor,ORR East 2,nearest_neighbor_fallback,1.7349233235459494,7,0.0840601202558114,0.0,0.0,0.0,False
FKID003643,tree_fall,Non-corridor,Varthur Road,nearest_neighbor_fallback,3.962057130327681,7,0.1459027920068417,0.0,0.0,0.0,False
FKID003644,water_logging,Tumkur Road,Tumkur Road,own_corridor,0.0,8,0.0659443176986375,0.0,0.0,0.0,False
FKID003645,tree_fall,ORR North 2,ORR North 2,own_corridor,0.0,8,0.129572703735382,0.56,0.7256071409181392,0.5322196889025899,True
FKID003646,tree_fall,Non-corridor,ORR North 2,nearest_neighbor_fallback,0.9865770660399326,8,0.1395401481195382,0.56,0.7814248294694138,0.5731609519646255,False
FKID003647,tree_fall,Tumkur Road,Tumkur Road,own_corridor,0.0,8,0.1277869894496676,0.0,0.0,0.0,False
FKID003648,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,8,0.0574305161105587,0.0,0.0,0.0,False
FKID003649,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,8,0.0558356157390626,0.0,0.0,0.0,False
FKID003650,tree_fall,West of Chord Road,West of Chord Road,own_corridor,0.0,8,0.1351167451861591,0.0,0.0,0.0,False
FKID003651,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,8,0.0574305161105587,0.0,0.0,0.0,False
FKID003652,tree_fall,Tumkur Road,Tumkur Road,own_corridor,0.0,8,0.1277869894496676,0.0,0.0,0.0,False
FKID003653,tree_fall,Tumkur Road,Tumkur Road,own_corridor,0.0,8,0.1277869894496676,0.0,0.0,0.0,False
FKID003654,congestion,ORR North 1,ORR North 1,own_corridor,0.0,6,0.0747000920041758,0.38,0.28386034961586804,0.20820642251835508,False
FKID003655,vehicle_breakdown,West of Chord Road,West of Chord Road,own_corridor,0.0,9,0.0657527131372239,0.0,0.0,0.0,False
FKID003656,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,9,0.0632995807773558,0.0,0.0,0.0,False
FKID003657,tree_fall,Tumkur Road,Tumkur Road,own_corridor,0.0,10,0.1443547174583023,15.58,22.490464980003498,10.0,True
FKID003658,water_logging,Non-corridor,Old Airport Road,nearest_neighbor_fallback,0.7074755721285315,11,0.1089710867300838,2.54,2.7678656029441284,2.0301792623748387,False
FKID003659,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,8,0.0558356157390626,0.0,0.0,0.0,False
FKID003660,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,10,0.0783754664576163,1.33,1.042393703886297,0.7645768922483251,False
FKID003661,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,9,0.0711816446594197,3.86,2.7476114838536003,2.015323233053356,False
FKID003662,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,18,0.0697185224839506,4.82,3.360432783726419,2.46481655137778,True
FKID003663,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,19,0.0652028318489123,4.82,3.1427764951175736,2.305169607902949,False
FKID003664,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,19,0.0560197480558994,0.19,0.10643752130620884,0.07806999308947557,False
FKID003665,others,West of Chord Road,West of Chord Road,own_corridor,0.0,19,0.0738327013575155,1.05,0.7752433642539127,0.5686269592453789,False
FKID003666,pot_holes,Non-corridor,Tumkur Road,nearest_neighbor_fallback,1.2094296900616086,19,0.0656927542213568,18.6,12.218852285172366,8.96230672941351,False
FKID003667,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,1.0545102966614641,19,0.0693678070972661,18.6,12.902412120091496,9.463685481318612,False
FKID003668,pot_holes,Non-corridor,ORR East 1,nearest_neighbor_fallback,3.231894362544806,21,0.0662784465934109,6.38,4.228564892659615,3.101575721578533,False
FKID003669,pot_holes,Hosur Road,Hosur Road,own_corridor,0.0,20,0.052122911188546,0.0,0.0,0.0,False
FKID003670,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,20,0.0524450502382699,0.28,0.14684614066715573,0.1077089831331149,False
FKID003671,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,18,0.0638883525171232,0.85,0.5430509963955472,0.3983180650540018,False
FKID003672,pot_holes,Hosur Road,Hosur Road,own_corridor,0.0,23,0.0584909410062899,2.09,1.2224606670314588,0.8966527466638263,False
FKID003673,construction,Non-corridor,ORR East 2,nearest_neighbor_fallback,3.357640408589478,20,0.1021276017633614,5.1,5.208507689931431,3.820346005518143,False
FKID003674,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,18,0.0638883525171232,0.85,0.5430509963955472,0.3983180650540018,False
FKID003675,vehicle_breakdown,Hosur Road,Hosur Road,own_corridor,0.0,18,0.0638883525171232,0.85,0.5430509963955472,0.3983180650540018,False
FKID003676,tree_fall,ORR North 2,ORR North 2,own_corridor,0.0,21,0.1303425284242728,13.48,17.57017283159197,10.0,False
FKID003677,water_logging,West of Chord Road,West of Chord Road,own_corridor,0.0,21,0.0740438981240198,0.54,0.3998370498697069,0.29327323050338105,False
FKID003678,others,Non-corridor,West of Chord Road,nearest_neighbor_fallback,0.8757186786825106,21,0.0788417966629486,0.54,0.42574570197992245,0.31227675732718885,False
FKID003679,pot_holes,ORR West 1,ORR West 1,own_corridor,0.0,21,0.0563405007343284,7.05,3.9720053017701518,2.9133939108601474,False
FKID003680,water_logging,ORR North 2,ORR North 2,own_corridor,0.0,21,0.0684998566732426,13.48,9.233780679553103,6.77281080013644,False
FKID003681,tree_fall,ORR North 2,ORR North 2,own_corridor,0.0,21,0.1303425284242728,13.48,17.57017283159197,10.0,False
FKID003682,tree_fall,Tumkur Road,Tumkur Road,own_corridor,0.0,21,0.1285568141385585,6.99,8.986121308285238,6.59115713922675,True
FKID003683,water_logging,Mysore Road,Mysore Road,own_corridor,0.0,21,0.0794728296462156,20.41,16.220404530792607,10.0,False
FKID003684,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,21,0.0709590280581369,20.41,14.482737626665742,10.0,False
FKID003685,tree_fall,ORR North 2,ORR North 2,own_corridor,0.0,21,0.1316263961087512,13.48,17.743238195459664,10.0,False
FKID003686,tree_fall,ORR North 2,ORR North 2,own_corridor,0.0,21,0.1303425284242728,13.48,17.57017283159197,10.0,False
FKID003687,vehicle_breakdown,Non-corridor,Mysore Road,nearest_neighbor_fallback,0.47702823309357234,21,0.0699534994693202,20.41,14.277509241688254,10.0,False
FKID003688,tree_fall,Tumkur Road,Tumkur Road,own_corridor,0.0,21,0.1285568141385585,6.99,8.986121308285238,6.59115713922675,True
FKID003689,others,Bellary Road 1,Bellary Road 1,own_corridor,0.0,21,0.071465860331501,2.84,2.0296304334146282,1.488697143322392,False
FKID003690,tree_fall,Non-corridor,ORR North 2,nearest_neighbor_fallback,0.8835971570273045,22,0.1373912985880659,4.87,6.690956241238809,4.907695153974111,False
FKID003691,tree_fall,Bellary Road 1,Bellary Road 1,own_corridor,0.0,22,0.1300153622566183,0.0,0.0,0.0,False
FKID003692,vehicle_breakdown,Non-corridor,West of Chord Road,nearest_neighbor_fallback,1.2491392358237245,22,0.067034825248957,0.0,0.0,0.0,False
FKID003693,vehicle_breakdown,Bannerghata Road,Bannerghata Road,own_corridor,0.0,21,0.0579860550851639,12.23,7.091694536915545,5.2016294319451815,False
FKID003694,tree_fall,Non-corridor,ORR North 2,nearest_neighbor_fallback,0.6048752601015294,21,0.1403099728084291,13.48,18.913784334576246,10.0,False
FKID003695,tree_fall,Non-corridor,ORR North 2,nearest_neighbor_fallback,0.6033532779863855,22,0.1373912985880659,4.87,6.690956241238809,4.907695153974111,False
FKID003696,tree_fall,Bellary Road 1,Bellary Road 1,own_corridor,0.0,22,0.1300153622566183,0.0,0.0,0.0,False
FKID003697,tree_fall,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.3640045976421755,22,0.1373912985880659,0.0,0.0,0.0,False
FKID003698,vehicle_breakdown,ORR East 2,ORR East 2,own_corridor,0.0,0,0.0688062523418481,0.69,0.4747631411587519,0.34823016070404644,False
FKID003699,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,1,0.0584125206493717,0.0,0.0,0.0,False
FKID003700,vehicle_breakdown,Magadi Road,Magadi Road,own_corridor,0.0,20,0.0574874724756552,15.0,8.62312087134828,6.324902896781406,False
FKID003701,vehicle_breakdown,CBD 2,CBD 2,own_corridor,0.0,22,0.060274928034612,0.67,0.40384201783190043,0.29621080192833477,False
FKID003702,tree_fall,Non-corridor,Bellary Road 1,nearest_neighbor_fallback,0.36294584159077026,22,0.1373912985880659,0.0,0.0,0.0,False
FKID003703,tree_fall,Bellary Road 1,Bellary Road 1,own_corridor,0.0,22,0.1300153622566183,0.0,0.0,0.0,False
FKID003705,vehicle_breakdown,Bellary Road 1,Bellary Road 1,own_corridor,0.0,19,0.0619918707658185,2.82,1.7481707555960817,1.282251570064025,False
FKID003708,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,21,0.0709590280581369,20.41,14.482737626665742,10.0,False
FKID003709,vehicle_breakdown,Tumkur Road,Tumkur Road,own_corridor,0.0,20,0.054039950609766,6.99,3.777392547622643,2.7706489823333924,False
FKID003710,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,20,0.0667986378684532,20.41,13.6336019889513,10.0,False
FKID003711,vehicle_breakdown,ORR West 1,ORR West 1,own_corridor,0.0,21,0.0600155536102377,7.05,4.231096529521758,3.103432631340307,False
FKID003712,vehicle_breakdown,Bellary Road 2,Bellary Road 2,own_corridor,0.0,0,0.0596231685488352,0.0,0.0,0.0,False
FKID003713,vehicle_breakdown,Mysore Road,Mysore Road,own_corridor,0.0,21,0.0709590280581369,20.41,14.482737626665742,10.0,False
FKID003714,pot_holes,ORR East 1,ORR East 1,own_corridor,0.0,0,0.0611357717365671,0.59,0.36070105324574586,0.2645676861757141,False
FKID003715,vehicle_breakdown,Non-corridor,Tumkur Road,nearest_neighbor_fallback,2.9003519951564027,22,0.067034825248957,5.1,3.4187760876968065,2.5076103075822442,False
FKID003716,vehicle_breakdown,ORR East 1,ORR East 1,own_corridor,0.0,22,0.0601582899557098,3.87,2.3281258212859695,1.7076381011948916,False
